chrom chromStart chromEnd name score strand signalValue pValue qValue
27497 chr14 65692600 65693199 . 500 . 4.06031585292 0.000213030135931 0.000240100263701
27498 chr14 65694000 65694999 . 500 . 7.33112584555 6.70591520176e-09 1.31754538184e-08
27499 chr14 65696400 65697199 . 500 . 6.67815107388 5.47498943623e-14 1.79293412209e-13
27500 chr14 65702400 65706599 . 500 . 6.82985228346 1.8492704931e-53 7.94850081034e-52
27501 chr14 65720800 65725999 . 500 . 5.07539481615 1.27008118143e-36 2.10830328457e-35
27502 chr14 65746200 65747399 . 500 . 5.07539481615 5.57256131234e-07 8.47044494951e-07
27503 chr14 65748800 65749599 . 500 . 5.73740283565 6.16649043859e-13 1.84553855932e-12
27504 chr14 65756800 65758799 . 500 . 3.47263855842 2.82570085962e-08 5.05156877875e-08
27505 chr14 65770200 65771199 . 500 . 2.65854014179 0.00121399666015 0.00129418265632
27506 chr14 65823200 65823799 . 500 . 3.80654611211 2.67676565801e-05 3.31956607616e-05
27507 chr14 65858600 65858799 . 500 . 15.2261844484 2.07569492917e-07 3.36675254524e-07
27508 chr14 65878600 65880399 . 500 . 15.4799541893 5.53965693358e-51 2.07384939774e-49
27509 chr14 65887600 65889799 . 500 . 3.30490825238 2.67944331681e-08 4.82952337882e-08
27510 chr14 66258200 66258599 . 500 . 5.07539481615 1.30722190371e-06 1.90063978098e-06
27511 chr14 66973600 66976199 . 500 . 8.02620575577 1.49644154167e-38 2.82276426551e-37
27512 chr14 67105000 67105199 . 500 . 15.2261844484 2.07569492917e-07 3.36675254524e-07
27513 chr14 67398600 67399599 . 500 . 4.01802089612 1.45974633561e-07 2.42474521515e-07
27514 chr14 67653000 67653799 . 500 . 2.14728242222 0.0065419374437 0.00675350977388
27515 chr14 67654200 67656199 . 500 . 2.97096281921 1.3882034941e-06 2.00940505766e-06
27516 chr14 67688600 67689199 . 500 . 5.07539481615 1.01792518285e-07 1.71075283841e-07
27517 chr14 67707000 67708799 . 500 . 4.86392003214 2.72943874092e-18 1.2854879189e-17
27518 chr14 67714200 67714999 . 500 . 3.4893339361 0.00011274164595 0.000129536452504
27519 chr14 67825800 67826399 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
27520 chr14 67826800 67827599 . 500 . 7.35932248341 6.17352765979e-17 2.59656441226e-16
27521 chr14 67877800 67879599 . 500 . 6.34424352018 1.04081204411e-15 3.87836387843e-15
27522 chr14 67880000 67881799 . 500 . 5.07539481615 1.24542140107e-18 5.99628552368e-18
27523 chr14 67885600 67886199 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
27524 chr14 67893400 67894999 . 500 . 4.46634743821 2.97686267629e-09 6.03131543116e-09
27525 chr14 67897400 67898399 . 500 . 9.42573322999 2.86433296959e-10 6.53209325476e-10
27526 chr14 67911400 67912399 . 500 . 2.28392766727 0.00737478274667 0.00760186647062
27527 chr14 67944200 67944799 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
27528 chr14 67954800 67955799 . 500 . 5.07539481615 9.5908225627e-12 2.54757908159e-11
27529 chr14 67981600 67982199 . 500 . 10.1507896323 1.4571979627e-12 4.18463480118e-12
27530 chr14 67983400 67984199 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
27531 chr14 67993400 67993999 . 500 . 2.28392766727 0.00737478274667 0.00760186647062
27532 chr14 67999200 68000599 . 500 . 10.432756011 4.73199582803e-26 3.91657807305e-25
27533 chr14 68021600 68022799 . 500 . 4.56785533453 4.11117295698e-05 4.93230297172e-05
27534 chr14 68023200 68023999 . 500 . 2.43618951175 0.00177669301695 0.00187645004705
27535 chr14 68024400 68024999 . 500 . 3.51373487272 0.000334721061221 0.000370556864271
27536 chr14 68026400 68026999 . 500 . 5.70981916817 6.28200196937e-06 8.40598315698e-06
27537 chr14 68038200 68038799 . 500 . 2.96064697609 0.00305419717515 0.00319216863216
27538 chr14 68066400 68067399 . 500 . 4.63405613648 3.25902745027e-09 6.56576073649e-09
27539 chr14 68086000 68086999 . 500 . 5.60964690206 1.02840229813e-10 2.42486690667e-10
27540 chr14 68141000 68141999 . 500 . 13.9573357444 1.73585363175e-27 1.57384062612e-26
27541 chr14 68160000 68160799 . 500 . 4.22949568012 3.76946355803e-05 4.59762667972e-05
27542 chr14 68161600 68162599 . 500 . 7.06141887464 6.48015884129e-18 2.91384194141e-17
27543 chr14 68165800 68167799 . 500 . 6.26960536112 1.29404816483e-11 3.41824685476e-11
27544 chr14 68205600 68205999 . 500 . 7.61309222422 1.38565975014e-08 2.58906451117e-08
27545 chr14 68283000 68283999 . 500 . 2.85490958408 0.00158193882511 0.00167593603373
27546 chr14 68285800 68286199 . 500 . 7.97562042538 2.78295273936e-08 4.99213536677e-08
27547 chr14 68286600 68287199 . 500 . 4.35033841384 6.76057413654e-06 8.98488552529e-06
27548 chr14 68555200 68556399 . 500 . 3.75137877715 1.42746727882e-06 2.06530898426e-06
27549 chr14 68593000 68593399 . 500 . 4.06031585292 0.000213030135931 0.000240100263701
27550 chr14 68603800 68603999 . 500 . 17.7638818565 1.01666559048e-08 1.94347889218e-08
27551 chr14 68605800 68606799 . 500 . 9.66741869742 1.02395326844e-26 8.86007836197e-26
27552 chr14 68607200 68607599 . 500 . 3.94752930145 0.00050987189312 0.000557085847444
27553 chr14 68608200 68609799 . 500 . 2.06187914406 0.00552117431703 0.0057036168229
27554 chr14 68610400 68611199 . 500 . 3.66556292277 2.1445901485e-05 2.66840425054e-05
27555 chr14 68611800 68613199 . 500 . 4.8723790235 1.18104676388e-10 2.76999751076e-10
27556 chr14 68697200 68697399 . 500 . 10.1507896323 2.98855826824e-06 4.15549449646e-06
27557 chr14 68698800 68700399 . 500 . 2.42736273816 7.39976066505e-05 8.7653367998e-05
27558 chr14 68712400 68713199 . 500 . 3.51373487272 0.000334721061221 0.000370556864271
27559 chr14 68715000 68715999 . 500 . 4.53160251442 2.40234098294e-10 5.51923849777e-10
27560 chr14 68828000 68828799 . 500 . 2.85490958408 0.00158193882511 0.00167593603373
27561 chr14 68830600 68832199 . 500 . 7.8950586029 3.25008583649e-17 1.39806742945e-16
27562 chr14 68910400 68911799 . 500 . 2.41685467436 0.003647027171 0.00378891833488
27563 chr14 68923800 68923999 . 500 . 4.35033841384 0.000570485689913 0.000620873326912
27564 chr14 68926600 68927599 . 500 . 6.41102503092 3.8257707009e-13 1.15666784222e-12
27565 chr14 68932000 68933399 . 500 . 3.86696747897 1.77116506457e-06 2.55825405197e-06
27566 chr14 68935200 68936199 . 500 . 4.46634743821 2.97686267629e-09 6.03131543116e-09
27567 chr14 68943200 68944399 . 500 . 3.31852737979 7.47574527225e-06 9.8000505929e-06
27568 chr14 68971800 68973399 . 500 . 4.15259575867 1.73416943877e-07 2.842167995e-07
27569 chr14 68987800 68988399 . 500 . 4.44097046413 1.2246296337e-06 1.78653316825e-06
27570 chr14 69002400 69002999 . 500 . 3.72195619851 6.21062519837e-05 7.38133925215e-05
27571 chr14 69011200 69011799 . 500 . 3.69119622993 0.000422313410863 0.000464793409716
27572 chr14 69012800 69015999 . 500 . 6.68466634322 4.00147371934e-52 1.59376834324e-50
27573 chr14 69022000 69022999 . 500 . 3.10163016542 0.000324711745604 0.000360503774582
27574 chr14 69042200 69047399 . 500 . 4.02373643082 4.48273216794e-27 3.95851549912e-26
27575 chr14 69075000 69075799 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
27576 chr14 69103800 69104399 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
27577 chr14 69104800 69106399 . 500 . 4.47828954366 5.22764271882e-07 7.96680023451e-07
27578 chr14 69123200 69123599 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
27579 chr14 69135000 69135599 . 500 . 7.25056402307 2.44487312739e-07 3.85319560162e-07
27580 chr14 69141400 69141999 . 500 . 7.61309222422 1.10376115231e-11 2.92608286481e-11
27581 chr14 69144200 69145799 . 500 . 4.73703516174 5.58136829968e-07 8.46238697757e-07
27582 chr14 69147800 69154999 . 500 . 6.04521548165 2.59056793283e-81 3.44734251935e-79
27583 chr14 69155400 69157999 . 500 . 10.7147223896 2.8926184839e-39 5.7124595396e-38
27584 chr14 69159000 69164399 . 500 . 6.10767850757 6.16956403642e-63 4.20241422874e-61
27585 chr14 69167400 69168399 . 500 . 8.88194092826 1.61434964329e-10 3.75567938084e-10
27586 chr14 69168800 69173999 . 500 . 6.34424352018 7.41582196578e-62 4.80688795421e-60
27587 chr14 69233200 69234199 . 500 . 10.1507896323 8.63863798436e-09 1.66988736563e-08
27588 chr14 69245600 69248199 . 500 . 2.61459732953 3.32655593422e-07 5.2141278061e-07
27589 chr14 69250600 69252799 . 500 . 5.99819387363 2.47095170888e-24 1.81291843499e-23
27590 chr14 69253200 69254199 . 500 . 3.27444826848 1.91164300765e-06 2.73175369596e-06
27591 chr14 69255400 69258199 . 500 . 7.61309222422 3.09275124298e-42 7.37197431512e-41
27592 chr14 69258600 69264199 . 500 . 8.6943719894 1.77914899266e-112 6.50003997428e-110
27593 chr14 69273200 69275199 . 500 . 5.26337240193 7.55393186438e-13 2.23358285521e-12
27594 chr14 69279800 69280599 . 500 . 3.80654611211 0.000179120155666 0.000203594219417
27595 chr14 69281000 69284399 . 500 . 7.17322467349 5.05550687254e-54 2.2253089835e-52
27596 chr14 69310200 69310799 . 500 . 7.33112584555 6.70591520176e-09 1.31754538184e-08
27597 chr14 69398000 69398799 . 500 . 8.45899136025 5.3651659684e-08 9.34491786669e-08
27598 chr14 69405600 69408599 . 500 . 3.94752930145 8.70814290348e-16 3.30465389051e-15
27599 chr14 69409000 69410799 . 500 . 5.48142640144 7.01559995631e-13 2.07876525138e-12
27600 chr14 69414400 69414999 . 500 . 5.6393275735 2.71466753511e-06 3.80579986398e-06
27601 chr14 69415400 69420599 . 500 . 5.66555700407 9.03622089e-41 1.97900624048e-39
27602 chr14 69428200 69429799 . 500 . 4.00689064433 1.12635264243e-10 2.64782311098e-10
27603 chr14 69440800 69441399 . 500 . 3.5527763713 0.000998328545534 0.00106810855475
27604 chr14 69443000 69447199 . 500 . 7.93030440023 6.00116252809e-55 2.79137407036e-53
27605 chr14 69451400 69452799 . 500 . 3.80654611211 0.000179120155666 0.000203594219417
27606 chr14 69454400 69455999 . 500 . 4.7768421799 1.01669875363e-07 1.71266670205e-07
27607 chr14 69470600 69473399 . 500 . 6.73945869029 5.24319559102e-40 1.08839640709e-38
27608 chr14 69503200 69505799 . 500 . 6.80845646069 3.27773824925e-28 3.14719256387e-27
27609 chr14 69507000 69508199 . 500 . 7.10555274261 3.17943877765e-09 6.42328946065e-09
27610 chr14 69510600 69511199 . 500 . 7.61309222422 1.38565975014e-08 2.58906451117e-08
27611 chr14 69520800 69522399 . 500 . 6.1727774791 7.11144011208e-22 4.37061561744e-21
27612 chr14 69526800 69527599 . 500 . 4.44097046413 1.2246296337e-06 1.78653316825e-06
27613 chr14 69543200 69544399 . 500 . 5.97105272488 8.56431904792e-11 2.04590652023e-10
27614 chr14 69545400 69547199 . 500 . 3.41812303945 9.0399008423e-10 1.91002095134e-09
27615 chr14 69618000 69620599 . 500 . 7.17175354456 3.7320225961e-34 5.30348387879e-33
27616 chr14 69658200 69658799 . 500 . 13.0510152415 9.99495632468e-16 3.75996728238e-15
27617 chr14 69725400 69727999 . 500 . 6.3004901166 2.86115016509e-18 1.33842280101e-17
27618 chr14 69730400 69731199 . 500 . 2.81966378675 0.00113090414712 0.00120763596871
27619 chr14 69735000 69736599 . 500 . 4.15259575867 1.73416943877e-07 2.842167995e-07
27620 chr14 69737200 69737999 . 500 . 4.61399528741 1.72874790814e-05 2.16611598149e-05
27621 chr14 69757200 69757999 . 500 . 7.61309222422 5.04094294922e-07 7.76933519629e-07
27622 chr14 69782800 69784799 . 500 . 3.93343098251 9.23158377953e-11 2.18099931767e-10
27623 chr14 69864400 69865999 . 500 . 6.09047377938 8.2863406548e-18 3.700949747e-17
27624 chr14 69931800 69932399 . 500 . 5.58293429776 1.17159272247e-06 1.71566922333e-06
27625 chr14 69986200 69986999 . 500 . 2.85490958408 0.00158193882511 0.00167593603373
27626 chr14 70008800 70011199 . 500 . 3.04523688969 2.27989986439e-07 3.62575397203e-07
27627 chr14 70019200 70020599 . 500 . 3.98781021269 3.24409240215e-05 4.00477923044e-05
27628 chr14 70047000 70047599 . 500 . 2.98552636244 0.000718863532552 0.000777639268548
27629 chr14 70059800 70060399 . 500 . 7.61309222422 5.04094294922e-07 7.76933519629e-07
27630 chr14 70076600 70079399 . 500 . 6.6505173453 6.24849867989e-20 3.31307691731e-19
27631 chr14 70124600 70125599 . 500 . 4.56785533453 4.1047848087e-08 7.26757679547e-08
27632 chr14 70151400 70152799 . 500 . 1.84559811496 0.0160616133093 0.0164013699655
27633 chr14 70232800 70235199 . 500 . 5.97768722791 1.09713876624e-24 8.19855201521e-24
27634 chr14 70346200 70346999 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
27635 chr14 70447000 70448799 . 500 . 5.07539481615 6.32433221247e-14 2.06283794298e-13
27636 chr14 70449200 70449599 . 500 . 16.9179827205 4.48903247762e-11 1.11433482943e-10
27637 chr14 70463800 70464599 . 500 . 8.70067682768 2.928270901e-09 5.9516184175e-09
27638 chr14 70465400 70466799 . 500 . 3.64387320134 3.35320599263e-09 6.73894296303e-09
27639 chr14 70467400 70468199 . 500 . 5.49834438416 2.17928825817e-07 3.51936816698e-07
27640 chr14 70477600 70478399 . 500 . 8.45899136025 5.3651659684e-08 9.34491786669e-08
27641 chr14 70498800 70499799 . 500 . 5.07539481615 2.37978393953e-07 3.77727668247e-07
27642 chr14 70512400 70513199 . 500 . 2.6392053044 0.000605531692588 0.00065631316428
27643 chr14 70527600 70528199 . 500 . 4.22949568012 3.76946355803e-05 4.59762667972e-05
27644 chr14 70654400 70655799 . 500 . 6.63705475958 3.13449580123e-10 7.113282357e-10
27645 chr14 70721200 70722799 . 500 . 7.21240315979 1.00395721908e-15 3.76476931233e-15
27646 chr14 70826000 70826799 . 500 . 2.61955861479 0.000214350336854 0.00024089237521
27647 chr14 70907600 70908999 . 500 . 3.86696747897 1.77116506457e-06 2.55825405197e-06
27648 chr14 70942200 70942799 . 500 . 7.61309222422 5.04094294922e-07 7.76933519629e-07
27649 chr14 71132000 71133199 . 500 . 4.22949568012 3.24586722871e-08 5.8000005419e-08
27650 chr14 71164600 71165399 . 500 . 3.3835965441 0.000777278781929 0.000838269635255
27651 chr14 71221200 71221799 . 500 . 6.20326033085 3.96065342124e-07 6.17994796136e-07
27652 chr14 71275000 71277199 . 500 . 6.50284960819 5.87849996966e-21 3.36555533558e-20
27653 chr14 71288400 71289599 . 500 . 9.58685687495 8.78566759734e-13 2.58211503146e-12
27654 chr14 71349800 71349999 . 500 . 17.7638818565 1.01666559048e-08 1.94347889218e-08
27655 chr14 71373600 71375599 . 500 . 13.0510152415 1.13210369372e-41 2.62988342447e-40
27656 chr14 71584800 71585999 . 500 . 4.5114620588 2.23530726723e-07 3.55871047242e-07
27657 chr14 71608600 71609399 . 500 . 2.74917219208 0.000408974372944 0.000451280517837
27658 chr14 71609800 71610399 . 500 . 6.20326033085 3.96065342124e-07 6.17994796136e-07
27659 chr14 71610800 71611599 . 500 . 3.3835965441 0.000777278781929 0.000838269635255
27660 chr14 71612200 71612799 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
27661 chr14 71673000 71673799 . 500 . 2.53769740807 0.0036314148188 0.00377723910649
27662 chr14 71757600 71757999 . 500 . 3.51373487272 0.000334721061221 0.000370556864271
27663 chr14 71787200 71788599 . 500 . 13.0056992164 2.88095193653e-32 3.6368681145e-31
27664 chr14 71934600 71935199 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
27665 chr14 72399200 72399999 . 500 . 6.20326033085 3.96065342124e-07 6.17994796136e-07
27666 chr14 72721000 72721999 . 500 . 5.07539481615 1.18980547139e-10 2.7870429449e-10
27667 chr14 72911200 72911999 . 500 . 2.85490958408 0.00158193882511 0.00167593603373
27668 chr14 73066400 73067199 . 500 . 7.25056402307 2.44487312739e-07 3.85319560162e-07
27669 chr14 73072800 73073199 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
27670 chr14 73074000 73076799 . 500 . 5.33905168971 4.62713553685e-33 6.11292974869e-32
27671 chr14 73077200 73078399 . 500 . 5.80045121845 6.5115169372e-09 1.28434278612e-08
27672 chr14 73079800 73080799 . 500 . 4.71286661499 1.31158693134e-06 1.90086570607e-06
27673 chr14 73107800 73111199 . 500 . 4.98140602326 3.65425016594e-21 2.11930161871e-20
27674 chr14 73116600 73117599 . 500 . 4.29456484443 1.59408576214e-05 2.02734595829e-05
27675 chr14 73118400 73119599 . 500 . 2.81966378675 0.00113090414712 0.00120763596871
27676 chr14 73120000 73120399 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
27677 chr14 73129200 73130799 . 500 . 4.22949568012 3.24586722871e-08 5.8000005419e-08
27678 chr14 73131200 73131799 . 500 . 9.13571066907 9.72308693876e-08 1.65089956439e-07
27679 chr14 73175200 73176599 . 500 . 6.63705475958 3.13449580123e-10 7.113282357e-10
27680 chr14 73211000 73211999 . 500 . 5.46580980201 9.39916545256e-08 1.61114805377e-07
27681 chr14 73212600 73214199 . 500 . 7.22267723836 1.19878534179e-20 6.71126075305e-20
27682 chr14 73247600 73249199 . 500 . 3.27444826848 1.91164300765e-06 2.73175369596e-06
27683 chr14 73268400 73269199 . 500 . 2.53769740807 0.0036314148188 0.00377723910649
27684 chr14 73374000 73374399 . 500 . 4.5114620588 9.82074056614e-05 0.00011362812284
27685 chr14 73392000 73395199 . 500 . 5.74572998054 9.69055309398e-27 8.39409306478e-26
27686 chr14 73427800 73429599 . 500 . 3.92933792218 8.29608446061e-09 1.61126542772e-08
27687 chr14 73493000 73493799 . 500 . 4.56785533453 4.11117295698e-05 4.93230297172e-05
27688 chr14 73524800 73526199 . 500 . 6.66145569619 8.58630719206e-22 5.23184767546e-21
27689 chr14 73602600 73603999 . 500 . 5.07539481615 2.75808461752e-10 6.31002531077e-10
27690 chr14 73659800 73659999 . 500 . 7.61309222422 1.88762718486e-05 2.35524112221e-05
27691 chr14 73692600 73696399 . 500 . 5.14895126276 5.32837216329e-28 5.05575777354e-27
27692 chr14 73696800 73697599 . 500 . 6.16297941961 9.88703090865e-10 2.08626708754e-09
27693 chr14 73698400 73699599 . 500 . 7.15169269548 1.38254661642e-17 6.13095541195e-17
27694 chr14 73704800 73706999 . 500 . 4.68497983029 2.44631384284e-14 8.18724689506e-14
27695 chr14 73712400 73715799 . 500 . 5.35223453339 1.97947615439e-24 1.45965482005e-23
27696 chr14 73924200 73925799 . 500 . 5.73028446984 1.40236890163e-16 5.740313854e-16
27697 chr14 73956800 73959599 . 500 . 8.21019749671 3.54383807917e-32 4.40314622741e-31
27698 chr14 74003000 74005399 . 500 . 7.4638159061 1.21956199122e-27 1.13047531549e-26
27699 chr14 74035600 74037599 . 500 . 8.14734431013 3.25667303858e-35 4.98207750569e-34
27700 chr14 74058400 74059399 . 500 . 11.3220345899 5.69505454642e-22 3.52193355562e-21
27701 chr14 74087000 74088199 . 500 . 2.6869737262 0.00243820241822 0.00255739211231
27702 chr14 74100200 74101199 . 500 . 4.75818264014 2.379983427e-07 3.76777191564e-07
27703 chr14 74102600 74103199 . 500 . 5.07539481615 1.70975605418e-05 2.15714928909e-05
27704 chr14 74105800 74106399 . 500 . 6.52550762076 1.97246757086e-06 2.80441260658e-06
27705 chr14 74110200 74112399 . 500 . 3.19561895832 2.86803975927e-09 5.84308941729e-09
27706 chr14 74179000 74181599 . 500 . 7.04006377724 9.95188533169e-44 2.55965675334e-42
27707 chr14 74186000 74187199 . 500 . 4.15259575867 8.94332346524e-05 0.000104722915873
27708 chr14 74191600 74193199 . 500 . 3.46049646556 1.29819134508e-05 1.67652282451e-05
27709 chr14 74195000 74195399 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
27710 chr14 74223200 74223599 . 500 . 9.13571066907 9.72308693876e-08 1.65089956439e-07
27711 chr14 74224600 74229199 . 500 . 7.90590346362 4.38170164794e-87 7.10047684788e-85
27712 chr14 74235400 74235999 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
27713 chr14 74238600 74238999 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
27714 chr14 74251600 74254799 . 500 . 5.80918683776 3.07491309839e-41 6.8920584271e-40
27715 chr14 74256800 74257999 . 500 . 1.76535471866 0.041742543693 0.0423666366788
27716 chr14 74261000 74264999 . 500 . 2.28621388115 7.52901499397e-08 1.30224254176e-07
27717 chr14 74273200 74273999 . 500 . 2.90022560923 0.0022047732854 0.00231884611221
